dimension,steps,h,epsilon,h1_error,mean_norm_sq,variance,kl_target_to_euler,current_factor,prior_factor
128,16,0.0625,0.02,0.0004,0.0001658562101893659,1.0281681036652581,0.02454654890005159,10682879.984733734,1740077056
128,16,0.0625,0.04,0.0016,0.0006634248407574636,1.0281681036652581,0.024788517420947898,10682879.984733734,1740077056
128,16,0.0625,0.08,0.0064,0.0026536993630298543,1.0281681036652581,0.025756391504568654,10682879.984733734,1740077056
128,32,0.03125,0.0,0.0,0.0,1.0137923169447862,0.005977064092436923,10682879.984733734,1740077056
128,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.0060573514347580515,10682879.984733734,1740077056
128,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.00629821346171433,10682879.984733734,1740077056
128,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.0072616615695820785,10682879.984733734,1740077056
128,64,0.015625,0.0,0.0,0.0,1.0068250774576406,0.0014771524939157232,10682879.984733734,1740077056
128,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.001557254216340509,10682879.984733734,1740077056
128,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0017975593835864445,10682879.984733734,1740077056
128,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.0027587800526128192,10682879.984733734,1740077056
128,128,0.0078125,0.0,0.0,0.0,1.003394993726862,0.00036716821679044775,10682879.984733734,1740077056
128,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,0.0004471768216446903,10682879.984733734,1740077056
128,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.0006872026361932071,10682879.984733734,1740077056
128,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.0016473058943872743,10682879.984733734,1740077056
128,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,9.152826326873365e-05,10682879.984733734,1740077056
128,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,0.000171490231757096,10682879.984733734,1740077056
128,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.000411376137222183,10682879.984733734,1740077056
128,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.0013709197590825312,10682879.984733734,1740077056
128,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,2.284916654777397e-05,10682879.984733734,1740077056
128,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,0.00010278779737366711,10682879.984733734,1740077056
128,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.0003426036898868737,10682879.984733734,1740077056
128,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.001301867259925489,10682879.984733734,1740077056
256,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.20497783818412696,84673535.99227811,26790916096
256,8,0.125,0.02,0.0004,0.00017233970216384622,1.0587955275319167,0.20505922297356616,84673535.99227811,26790916096
256,8,0.125,0.04,0.0016,0.0006893588086553849,1.0587955275319167,0.20530337734192639,84673535.99227811,26790916096
256,8,0.125,0.08,0.0064,0.0027574352346215396,1.0587955275319167,0.2062799948153815,84673535.99227811,26790916096
256,16,0.0625,0.0,0.0,0.0,1.0281681036652581,0.0489317854528295,84673535.99227811,26790916096
256,16,0.0625,0.02,0.0004,0.0001658562101893659,1.0281681036652581,0.04901244162645213,84673535.99227811,26790916096
256,16,0.0625,0.04,0.0016,0.0006634248407574636,1.0281681036652581,0.04925441014736265,84673535.99227811,26790916096
256,16,0.0625,0.08,0.0064,0.0026536993630298543,1.0281681036652581,0.05022228423096209,84673535.99227811,26790916096
256,32,0.03125,0.0,0.0,0.0,1.0137923169447862,0.011954128184873847,84673535.99227811,26790916096
256,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.01203441552718787,84673535.99227811,26790916096
256,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.01227527755415836,84673535.99227811,26790916096
256,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.013238725662011896,84673535.99227811,26790916096
256,64,0.015625,0.0,0.0,0.0,1.0068250774576406,0.0029543049878314465,84673535.99227811,26790916096
256,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.0030344067102633376,84673535.99227811,26790916096
256,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0032747118775163786,84673535.99227811,26790916096
