dimension,steps,h,epsilon,source_sigma,target_sigma,cross_covariance,h5_error,euler_mean_norm,euler_variance,mean_w2_component,covariance_w2_component,w2,source_score_l8,target_score_l8,joint_score_l8,source_hessian_l2,target_hessian_l2,joint_hessian_l2,source_alpha,target_alpha,lemma_joint_alpha,source_M,target_M,lemma_joint_M,H8_source,H8_target,independent_factorization
4,32,0.03125,0.04,1.0,0.75,0.0,0.04,1.0188923599981703,0.5866477716374748,0.018892359998170294,0.03185870319357442,0.037039144637487705,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,32,0.03125,0.04,2.0,1.25,0.0,0.04,1.0270541687776433,1.5336503772666594,0.027054168777643328,0.02318722769228332,0.035631104056750774,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.0,0.5,1.5,0.0,0.0,0.9999999999999998,2.242501076820325,2.220446049250313e-16,0.005003454546015806,0.005003454546015806,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.0,0.75,2.0,0.0,0.0,1.0000000000000004,3.9467477554125905,4.440892098500626e-16,0.026715335940506346,0.026715335940506346,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.0,1.0,0.75,0.0,0.0,1.0,0.5743902322155865,0.0,0.01577073756632008,0.01577073756632008,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.0,2.0,1.25,0.0,0.0,1.0,1.5478584070439876,0.0,0.011740843847661164,0.011740843847661164,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.04,0.5,1.5,0.0,0.04,1.0404130675492744,2.242501076820325,0.04041306754927443,0.005003454546015806,0.040721623078362974,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.04,0.75,2.0,0.0,0.04,1.0494209512575667,3.9467477554125905,0.049420951257566736,0.026715335940506346,0.05617953005870463,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.04,1.0,0.75,0.0,0.04,1.018703357041704,0.5743902322155865,0.018703357041703894,0.01577073756632008,0.024464908093332256,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,64,0.015625,0.04,2.0,1.25,0.0,0.04,1.0270603740936097,1.5478584070439876,0.02706037409360973,0.011740843847661164,0.029497648386630205,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.0,0.5,1.5,0.0,0.0,0.9999999999999998,2.246240777238735,2.220446049250313e-16,0.002507196179623694,0.002507196179623694,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.0,0.75,2.0,0.0,0.0,0.9999999999999993,3.9732593134703893,6.661338147750939e-16,0.013392764030853765,0.013392764030853765,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.0,1.0,0.75,0.0,0.0,0.9999999999999999,0.5683995202399131,1.1102230246251565e-16,0.007845509646015714,0.007845509646015714,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.0,2.0,1.25,0.0,0.0,1.0,1.5551249060007581,0.0,0.005907053856446076,0.005907053856446076,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.04,0.5,1.5,0.0,0.04,1.040431043755521,2.246240777238735,0.04043104375552109,0.002507196179623694,0.04050870686462332,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.04,0.75,2.0,0.0,0.04,1.04953747282834,3.9732593134703893,0.04953747282833998,0.013392764030853765,0.05131595602348895,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.04,1.0,0.75,0.0,0.04,1.018610091259448,0.5683995202399131,0.018610091259448014,0.007845509646015714,0.020196225347591787,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,128,0.0078125,0.04,2.0,1.25,0.0,0.04,1.0270643723027957,1.5551249060007581,0.02706437230279568,0.005907053856446076,0.027701507782200024,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.0,0.5,1.5,0.0,0.0,1.0000000000000002,2.248117970855618,2.220446049250313e-16,0.0012549485789108417,0.0012549485789108417,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.0,0.75,2.0,0.0,0.0,1.0000000000000004,3.986600889009876,4.440892098500626e-16,0.006705175417233811,0.006705175417233811,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.0,1.0,0.75,0.0,0.0,1.0,0.5654384035980339,0.0,0.003912768212350537,0.003912768212350537,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.0,2.0,1.25,0.0,0.0,0.9999999999999987,1.5587988638709014,1.3322676295501878e-15,0.0029626643793236873,0.0029626643793236873,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.04,0.5,1.5,0.0,0.04,1.040440215927556,2.248117970855618,0.04044021592755609,0.0012549485789108417,0.04045968314511461,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.04,0.75,2.0,0.0,0.04,1.0495962849216627,3.986600889009876,0.04959628492166268,0.006705175417233811,0.05004748600485964,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.04,1.0,0.75,0.0,0.04,1.0185637645812153,0.5654384035980339,0.018563764581215336,0.003912768212350537,0.018971639636846515,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,256,0.00390625,0.04,2.0,1.25,0.0,0.04,1.0270665943963222,1.5587988638709014,0.027066594396322197,0.0029626643793236873,0.027228255772993128,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.0,0.5,1.5,0.0,0.0,1.0000000000000029,2.249058383762485,2.886579864025407e-15,0.0006278098492109585,0.0006278098492109585,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.0,0.75,2.0,0.0,0.0,0.9999999999999998,3.993293236474621,2.220446049250313e-16,0.0033547885884988027,0.0033547885884988027,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.0,1.0,0.75,0.0,0.0,1.0,0.5639663681425604,0.0,0.0019538849679245907,0.0019538849679245907,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.0,2.0,1.25,0.0,0.0,0.9999999999999993,1.5606460326865583,6.661338147750939e-16,0.0014836140728968772,0.0014836140728968772,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.04,0.5,1.5,0.0,0.04,1.0404448479031476,2.249058383762485,0.04044484790314762,0.0006278098492109585,0.0404497202353182,5.1456785128081,1.7152261709360335,5.265582073821485,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.04,0.75,2.0,0.0,0.04,1.0496258292326546,3.993293236474621,0.04962582923265457,0.0033547885884988027,0.049739094618841975,3.430452341872067,1.286419628202025,3.5329006392412854,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.04,1.0,0.75,0.0,0.04,1.0185406774527843,0.5639663681425604,0.018540677452784315,0.0019538849679245907,0.01864334698695667,2.57283925640405,3.430452341872067,3.911028047667439,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
4,512,0.001953125,0.04,2.0,1.25,0.0,0.04,1.027067761085243,1.5606460326865583,0.027067761085243003,0.0014836140728968772,0.027108389861537206,1.286419628202025,2.0582714051232402,2.2471190918878086,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,8,0.125,0.0,0.5,1.5,0.0,0.0,1.0000000000000002,2.192412767505261,2.220446049250313e-16,0.07728066846957748,0.07728066846957748,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,8,0.125,0.0,0.75,2.0,0.0,0.0,1.0,3.5986734802948486,0.0,0.4119320189709965,0.4119320189709965,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,8,0.125,0.0,1.0,0.75,0.0,0.0,1.0,0.6681030425294927,0.0,0.26950281854472236,0.26950281854472236,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,8,0.125,0.0,2.0,1.25,0.0,0.0,1.0,1.4574795406290415,0.0,0.17095530668180015,0.17095530668180015,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,8,0.125,0.04,0.5,1.5,0.0,0.04,1.0402119986934455,2.192412767505261,0.040211998693445494,0.07728066846957748,0.08711662618597216,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,8,0.125,0.04,0.75,2.0,0.0,0.04,1.047939814523505,3.5986734802948486,0.04793981452350504,0.4119320189709965,0.41471220631911654,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,8,0.125,0.04,1.0,0.75,0.0,0.04,1.020098061945708,0.6681030425294927,0.020098061945708068,0.26950281854472236,0.2702511818614732,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,8,0.125,0.04,2.0,1.25,0.0,0.04,1.0270681926481475,1.4574795406290415,0.027068192648147527,0.17095530668180015,0.17308496161106998,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.0,0.5,1.5,0.0,0.0,1.0000000000000002,2.220494054070335,2.220446049250313e-16,0.03947109183041064,0.03947109183041064,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.0,0.75,2.0,0.0,0.0,0.9999999999999998,3.7923846840797872,2.220446049250313e-16,0.210381591805886,0.210381591805886,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.0,1.0,0.75,0.0,0.0,1.0,0.6122821866789071,0.0,0.12993849569963833,0.12993849569963833,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.0,2.0,1.25,0.0,0.0,1.0,1.5065305450242437,0.0,0.0903677611874123,0.0903677611874123,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.04,0.5,1.5,0.0,0.04,1.0403155294197441,2.220494054070335,0.040315529419744145,0.03947109183041064,0.05642082064875489,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.04,0.75,2.0,0.0,0.04,1.0487522899326172,3.7923846840797872,0.048752289932617154,0.210381591805886,0.21595647696805115,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.04,1.0,0.75,0.0,0.04,1.0192804211632756,0.6122821866789071,0.019280421163275552,0.12993849569963833,0.13136113315938705,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,16,0.0625,0.04,2.0,1.25,0.0,0.04,1.0270489876897355,1.5065305450242437,0.027048987689735515,0.0903677611874123,0.09432910471887584,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.0,0.5,1.5,0.0,0.0,0.9999999999999998,2.2350817230900857,2.220446049250313e-16,0.019924116748904375,0.019924116748904375,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.0,0.75,2.0,0.0,0.0,1.0,3.8944041887511784,0.0,0.10630206937085429,0.10630206937085429,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.0,1.0,0.75,0.0,0.0,1.0,0.5866477716374748,0.0,0.06371740638714884,0.06371740638714884,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.0,2.0,1.25,0.0,0.0,0.9999999999999999,1.5336503772666594,1.1102230246251565e-16,0.04637445538456664,0.04637445538456664,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.04,0.5,1.5,0.0,0.04,1.0403785922641986,2.2350817230900857,0.0403785922641986,0.019924116748904375,0.045026671445515164,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.04,0.75,2.0,0.0,0.04,1.0491922911619544,3.8944041887511784,0.04919229116195445,0.10630206937085429,0.11713245264352838,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.04,1.0,0.75,0.0,0.04,1.0188923599981703,0.5866477716374748,0.018892359998170294,0.06371740638714884,0.06645922917853879,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,32,0.03125,0.04,2.0,1.25,0.0,0.04,1.0270541687776433,1.5336503772666594,0.027054168777643328,0.04637445538456664,0.05368908790866513,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.0,0.5,1.5,0.0,0.0,0.9999999999999998,2.242501076820325,2.220446049250313e-16,0.010006909092031613,0.010006909092031613,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.0,0.75,2.0,0.0,0.0,1.0000000000000004,3.9467477554125905,4.440892098500626e-16,0.05343067188101269,0.05343067188101269,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.0,1.0,0.75,0.0,0.0,1.0,0.5743902322155865,0.0,0.03154147513264016,0.03154147513264016,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.0,2.0,1.25,0.0,0.0,1.0,1.5478584070439876,0.0,0.02348168769532233,0.02348168769532233,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.04,0.5,1.5,0.0,0.04,1.0404130675492744,2.242501076820325,0.04041306754927443,0.010006909092031613,0.041633571289506295,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.04,0.75,2.0,0.0,0.04,1.0494209512575667,3.9467477554125905,0.049420951257566736,0.05343067188101269,0.07278232698161846,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.04,1.0,0.75,0.0,0.04,1.018703357041704,0.5743902322155865,0.018703357041703894,0.03154147513264016,0.03666988162201253,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,64,0.015625,0.04,2.0,1.25,0.0,0.04,1.0270603740936097,1.5478584070439876,0.02706037409360973,0.02348168769532233,0.035828110515442435,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.0,0.5,1.5,0.0,0.0,0.9999999999999998,2.246240777238735,2.220446049250313e-16,0.005014392359247388,0.005014392359247388,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.0,0.75,2.0,0.0,0.0,0.9999999999999993,3.9732593134703893,6.661338147750939e-16,0.02678552806170753,0.02678552806170753,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.0,1.0,0.75,0.0,0.0,0.9999999999999999,0.5683995202399131,1.1102230246251565e-16,0.015691019292031427,0.015691019292031427,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.0,2.0,1.25,0.0,0.0,1.0,1.5551249060007581,0.0,0.011814107712892152,0.011814107712892152,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.04,0.5,1.5,0.0,0.04,1.040431043755521,2.246240777238735,0.04043104375552109,0.005014392359247388,0.04074080791900597,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.04,0.75,2.0,0.0,0.04,1.04953747282834,3.9732593134703893,0.04953747282833998,0.02678552806170753,0.056315412879273496,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.04,1.0,0.75,0.0,0.04,1.018610091259448,0.5683995202399131,0.018610091259448014,0.015691019292031427,0.024342218122182,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,128,0.0078125,0.04,2.0,1.25,0.0,0.04,1.0270643723027957,1.5551249060007581,0.02706437230279568,0.011814107712892152,0.02953055009978906,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.0,0.5,1.5,0.0,0.0,1.0000000000000002,2.248117970855618,2.220446049250313e-16,0.0025098971578216833,0.0025098971578216833,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.0,0.75,2.0,0.0,0.0,1.0000000000000004,3.986600889009876,4.440892098500626e-16,0.013410350834467621,0.013410350834467621,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.0,1.0,0.75,0.0,0.0,1.0,0.5654384035980339,0.0,0.007825536424701074,0.007825536424701074,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.0,2.0,1.25,0.0,0.0,0.9999999999999987,1.5587988638709014,1.3322676295501878e-15,0.005925328758647375,0.005925328758647375,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.04,0.5,1.5,0.0,0.04,1.040440215927556,2.248117970855618,0.04044021592755609,0.0025098971578216833,0.040518028678727724,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.04,0.75,2.0,0.0,0.04,1.0495962849216627,3.986600889009876,0.04959628492166268,0.013410350834467621,0.051377319777643635,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.04,1.0,0.75,0.0,0.04,1.0185637645812153,0.5654384035980339,0.018563764581215336,0.007825536424701074,0.020145778112575057,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,256,0.00390625,0.04,2.0,1.25,0.0,0.04,1.0270665943963222,1.5587988638709014,0.027066594396322197,0.005925328758647375,0.027707581148723064,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.0,0.5,1.5,0.0,0.0,1.0000000000000029,2.249058383762485,2.886579864025407e-15,0.001255619698421917,0.001255619698421917,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.0,0.75,2.0,0.0,0.0,0.9999999999999998,3.993293236474621,2.220446049250313e-16,0.006709577176997605,0.006709577176997605,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.0,1.0,0.75,0.0,0.0,1.0,0.5639663681425604,0.0,0.003907769935849181,0.003907769935849181,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.0,2.0,1.25,0.0,0.0,0.9999999999999993,1.5606460326865583,6.661338147750939e-16,0.0029672281457937544,0.0029672281457937544,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.04,0.5,1.5,0.0,0.04,1.0404448479031476,2.249058383762485,0.04044484790314762,0.001255619698421917,0.04046433371174928,8.687316439842972,2.895772146614324,9.040811745281779,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.04,0.75,2.0,0.0,0.04,1.0496258292326546,3.993293236474621,0.04962582923265457,0.006709577176997605,0.05007735369328815,5.791544293228648,2.171829109960743,6.09022129321127,1.7777777777777777,0.25,1.7777777777777777,1.7777777777777777,0.25,0.25,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.04,1.0,0.75,0.0,0.04,1.0185406774527843,0.5639663681425604,0.018540677452784315,0.003907769935849181,0.01894801800399481,4.343658219921486,5.791544293228648,6.988884808121092,1.0,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.0,0.0,0.0,0.0,True,True,True
16,512,0.001953125,0.04,2.0,1.25,0.0,0.04,1.027067761085243,1.5606460326865583,0.027067761085243003,0.0029672281457937544,0.02722991246840478,2.171829109960743,3.4749265759371886,3.975086777826669,0.25,0.64,0.64,0.25,0.64,0.25,0.0,0.0,0.0,True,True,True
64,8,0.125,0.0,0.5,1.5,0.0,0.0,1.0000000000000002,2.192412767505261,2.220446049250313e-16,0.15456133693915497,0.15456133693915497,16.366143449129297,5.455381149709766,17.184153712314263,4.0,0.4444444444444444,4.0,4.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,True,True,True
