dimension,steps,h,delta,stopped_steps,epsilon,h1_full_horizon_error,target_variance,euler_variance,mean_norm_sq,kl_target_to_euler,conditional_score_l8_to_four,theorem_factor,h3_full_joint_holds,h4_conditional_holds
128,64,0.015625,0.0625,60,0.02,0.0004,0.12109375,0.13794387483638826,1.309474154219245e-05,0.5203563114418639,17155.999533690832,137441149439.9403,False,True
128,64,0.015625,0.0625,60,0.08,0.0064,0.12109375,0.13794387483638826,0.0002095158646750792,0.5210682717350164,17155.999533690832,137441149439.9403,False,True
128,128,0.0078125,0.375,80,0.0,0.0,0.609375,0.6161402549636528,0.0,0.003886447806815463,17155.999533690832,108244543.15018897,False,True
128,128,0.0078125,0.375,80,0.02,0.0004,0.609375,0.6161402549636528,5.483818123034944e-05,0.00393094918518444,17155.999533690832,108244543.15018897,False,True
128,128,0.0078125,0.375,80,0.08,0.0064,0.609375,0.6161402549636528,0.000877410899685591,0.004598469860740417,17155.999533690832,108244543.15018897,False,True
128,128,0.0078125,0.25,96,0.0,0.0,0.4375,0.4449043115245995,0.0,0.008962689574998128,17155.999533690832,539066879.9403124,False,True
128,128,0.0078125,0.25,96,0.02,0.0004,0.4375,0.4449043115245995,4.886634906076676e-05,0.009017607394175675,17155.999533690832,539066879.9403124,False,True
128,128,0.0078125,0.25,96,0.08,0.0064,0.4375,0.4449043115245995,0.0007818615849722681,0.00984137468180335,17155.999533690832,539066879.9403124,False,True
128,128,0.0078125,0.125,112,0.0,0.0,0.234375,0.24222774541289904,0.0,0.03437642825000298,17155.999533690832,8592130559.940313,False,True
128,128,0.0078125,0.125,112,0.02,0.0004,0.234375,0.24222774541289904,2.774933754284395e-05,0.034433707686542636,17155.999533690832,8592130559.940313,False,True
128,128,0.0078125,0.125,112,0.08,0.0064,0.234375,0.24222774541289904,0.0004439894006855032,0.035292899234630415,17155.999533690832,8592130559.940313,False,True
128,128,0.0078125,0.0625,120,0.0,0.0,0.12109375,0.12920016764401682,0.0,0.13150468527930048,17155.999533690832,137441149439.9403,False,True
128,128,0.0078125,0.0625,120,0.02,0.0004,0.12109375,0.12920016764401682,1.2535825786313253e-05,0.1315531984740419,17155.999533690832,137441149439.9403,False,True
128,128,0.0078125,0.0625,120,0.08,0.0064,0.12109375,0.12920016764401682,0.00020057321258101204,0.13228089639511342,17155.999533690832,137441149439.9403,False,True
128,256,0.00390625,0.375,160,0.0,0.0,0.609375,0.6127447814139303,0.0,0.0009713821576668447,17155.999533690832,108244543.15018897,False,True
128,256,0.00390625,0.375,160,0.02,0.0004,0.609375,0.6127447814139303,5.4474610552989135e-05,0.0010158334628457832,17155.999533690832,108244543.15018897,False,True
128,256,0.00390625,0.375,160,0.08,0.0064,0.609375,0.6127447814139303,0.0008715937688478262,0.0016826030405582837,17155.999533690832,108244543.15018897,False,True
128,256,0.00390625,0.25,192,0.0,0.0,0.4375,0.4411821355433776,0.0,0.00224149906919191,17155.999533690832,539066879.9403124,False,True
128,256,0.00390625,0.25,192,0.02,0.0004,0.4375,0.4411821355433776,4.8453628260736036e-05,0.00229641247609802,17155.999533690832,539066879.9403124,False,True
128,256,0.00390625,0.25,192,0.08,0.0064,0.4375,0.4411821355433776,0.0007752580521717766,0.0031201135797465085,17155.999533690832,539066879.9403124,False,True
128,256,0.00390625,0.125,224,0.0,0.0,0.234375,0.23826081753354955,0.0,0.008605258065413901,17155.999533690832,8592130559.940313,False,True
128,256,0.00390625,0.125,224,0.02,0.0004,0.234375,0.23826081753354955,2.738411938253027e-05,0.008662724751849149,17155.999533690832,8592130559.940313,False,True
128,256,0.00390625,0.125,224,0.08,0.0064,0.234375,0.23826081753354955,0.0004381459101204843,0.009524725048399185,17155.999533690832,8592130559.940313,False,True
128,256,0.00390625,0.0625,240,0.0,0.0,0.12109375,0.125066038149262,0.0,0.03298166971982264,17155.999533690832,137441149439.9403,False,True
128,256,0.00390625,0.0625,240,0.02,0.0004,0.12109375,0.125066038149262,1.2269342675867307e-05,0.033030721176386724,17155.999533690832,137441149439.9403,False,True
128,256,0.00390625,0.0625,240,0.08,0.0064,0.12109375,0.125066038149262,0.0001963094828138769,0.03376649302484802,17155.999533690832,137441149439.9403,False,True
128,512,0.001953125,0.375,320,0.0,0.0,0.609375,0.6110566788066952,0.0,0.00024281237379214504,17155.999533690832,108244543.15018897,False,True
128,512,0.001953125,0.375,320,0.02,0.0004,0.609375,0.6110566788066952,5.429392275304952e-05,0.00028723863132357197,17155.999533690832,108244543.15018897,False,True
128,512,0.001953125,0.375,320,0.08,0.0064,0.609375,0.6110566788066952,0.0008687027640487923,0.000953632494231027,17155.999533690832,108244543.15018897,False,True
128,512,0.001953125,0.25,384,0.0,0.0,0.4375,0.43933606141563586,0.0,0.0005604576334881095,17155.999533690832,539066879.9403124,False,True
128,512,0.001953125,0.25,384,0.02,0.0004,0.4375,0.43933606141563586,4.824891764684036e-05,0.000615368807279193,17155.999533690832,539066879.9403124,False,True
128,512,0.001953125,0.25,384,0.08,0.0064,0.4375,0.43933606141563586,0.0007719826823494458,0.00143903641423071,17155.999533690832,539066879.9403124,False,True
128,512,0.001953125,0.125,448,0.0,0.0,0.234375,0.2363077595830982,0.0,0.002152414228565158,17155.999533690832,8592130559.940313,False,True
128,512,0.001953125,0.125,448,0.02,0.0004,0.234375,0.2363077595830982,2.7203983018066968e-05,0.0022099747231190126,17155.999533690832,8592130559.940313,False,True
128,512,0.001953125,0.125,448,0.08,0.0064,0.234375,0.2363077595830982,0.0004352637282890715,0.0030733821414623552,17155.999533690832,8592130559.940313,False,True
128,512,0.001953125,0.0625,480,0.0,0.0,0.12109375,0.12305958171962716,0.0,0.008254067144674915,17155.999533690832,137441149439.9403,False,True
128,512,0.001953125,0.0625,480,0.02,0.0004,0.12109375,0.12305958171962716,1.2139285666761291e-05,0.008303389942204698,17155.999533690832,137441149439.9403,False,True
128,512,0.001953125,0.0625,480,0.08,0.0064,0.12109375,0.12305958171962716,0.00019422857066818066,0.00904323190516565,17155.999533690832,137441149439.9403,False,True
256,16,0.0625,0.375,10,0.0,0.0,0.609375,0.6663562755024419,0.0,0.4965001697586242,67075.9998807323,865560057.6484798,False,True
256,16,0.0625,0.375,10,0.02,0.0004,0.609375,0.6663562755024419,6.024425776148664e-05,0.4965453739984351,67075.9998807323,865560057.6484798,False,True
256,16,0.0625,0.375,10,0.08,0.0064,0.609375,0.6663562755024419,0.0009639081241837863,0.4972234375956841,67075.9998807323,865560057.6484798,False,True
256,16,0.0625,0.25,12,0.0,0.0,0.4375,0.5011583446677521,0.0,1.1293420439046926,67075.9998807323,4312138751.969467,False,True
256,16,0.0625,0.25,12,0.02,0.0004,0.4375,0.5011583446677521,5.51228780194242e-05,1.1293970393752986,67075.9998807323,4312138751.969467,False,True
256,16,0.0625,0.25,12,0.08,0.0064,0.4375,0.5011583446677521,0.0008819660483107872,1.130221971434274,67075.9998807323,4312138751.969467,False,True
256,16,0.0625,0.125,14,0.0,0.0,0.234375,0.30584514172249366,0.0,4.156888342297663,67075.9998807323,68736648191.96947,False,True
256,16,0.0625,0.125,14,0.02,0.0004,0.234375,0.30584514172249366,3.3588660406546964e-05,4.156943253518776,67075.9998807323,68736648191.96947,False,True
256,16,0.0625,0.125,14,0.08,0.0064,0.234375,0.30584514172249366,0.0005374185665047514,4.15776692183546,67075.9998807323,68736648191.96947,False,True
256,16,0.0625,0.0625,15,0.0,0.0,0.12109375,0.20146128543062342,0.0,14.093979723315925,67075.9998807323,1099528799231.9695,False,True
256,16,0.0625,0.0625,15,0.02,0.0004,0.12109375,0.20146128543062342,1.7204130705477345e-05,14.094022421670275,67075.9998807323,1099528799231.9695,False,True
256,16,0.0625,0.0625,15,0.08,0.0064,0.12109375,0.20146128543062342,0.00027526609128763753,14.094662896985497,67075.9998807323,1099528799231.9695,False,True
256,32,0.03125,0.375,20,0.0,0.0,0.609375,0.6370515571631968,0.0,0.12441342915537223,67075.9998807323,865560057.6484798,False,True
256,32,0.03125,0.375,20,0.02,0.0004,0.609375,0.6370515571631968,5.7081936731636924e-05,0.12445823081710206,67075.9998807323,865560057.6484798,False,True
256,32,0.03125,0.375,20,0.08,0.0064,0.609375,0.6370515571631968,0.0009133109877061908,0.1251302557429783,67075.9998807323,865560057.6484798,False,True
256,32,0.03125,0.25,24,0.0,0.0,0.4375,0.4680745926949173,0.0,0.28557418687647207,67075.9998807323,4312138751.969467,False,True
256,32,0.03125,0.25,24,0.02,0.0004,0.4375,0.4680745926949173,5.14367271345614e-05,0.2856291318873172,67075.9998807323,4312138751.969467,False,True
256,32,0.03125,0.25,24,0.08,0.0064,0.4375,0.4680745926949173,0.0008229876341529824,0.28645330704983785,67075.9998807323,4312138751.969467,False,True
256,32,0.03125,0.125,28,0.0,0.0,0.234375,0.2677045892168133,0.0,1.0829213009953733,67075.9998807323,68736648191.96947,False,True
256,32,0.03125,0.125,28,0.02,0.0004,0.234375,0.2677045892168133,3.0082807866731676e-05,1.0829774875701972,67075.9998807323,68736648191.96947,False,True
256,32,0.03125,0.125,28,0.08,0.0064,0.234375,0.2677045892168133,0.0004813249258677068,1.0838202861925836,67075.9998807323,68736648191.96947,False,True
256,32,0.03125,0.0625,30,0.0,0.0,0.12109375,0.1572039250819811,0.0,4.003334643879214,67075.9998807323,1099528799231.9695,False,True
256,32,0.03125,0.0625,30,0.02,0.0004,0.12109375,0.1572039250819811,1.4319083552021079e-05,4.003380186900941,67075.9998807323,1099528799231.9695,False,True
256,32,0.03125,0.0625,30,0.08,0.0064,0.12109375,0.1572039250819811,0.00022910533683233726,4.004063332226892,67075.9998807323,1099528799231.9695,False,True
256,64,0.015625,0.375,40,0.0,0.0,0.609375,0.6230082294719597,0.0,0.03110170368665388,67075.9998807323,865560057.6484798,False,True
256,64,0.015625,0.375,40,0.02,0.0004,0.609375,0.6230082294719597,5.557416149149703e-05,0.03114630515326633,67075.9998807323,865560057.6484798,False,True
256,64,0.015625,0.375,40,0.08,0.0064,0.609375,0.6230082294719597,0.0008891865838639524,0.031815327152453055,67075.9998807323,865560057.6484798,False,True
256,64,0.015625,0.25,48,0.0,0.0,0.4375,0.45246861871120353,0.0,0.07162744215109473,67075.9998807323,4312138751.969467,False,True
256,64,0.015625,0.25,48,0.02,0.0004,0.4375,0.45246861871120353,4.970510222267234e-05,0.07168236872518907,67075.9998807323,4312138751.969467,False,True
256,64,0.015625,0.25,48,0.08,0.0064,0.4375,0.45246861871120353,0.0007952816355627575,0.07250626733661836,67075.9998807323,4312138751.969467,False,True
256,64,0.015625,0.125,56,0.0,0.0,0.234375,0.250403617259385,0.0,0.2739920976528083,67075.9998807323,68736648191.96947,False,True
256,64,0.015625,0.125,56,0.02,0.0004,0.234375,0.250403617259385,2.8499816099431695e-05,0.2740490054091964,67075.9998807323,68736648191.96947,False,True
256,64,0.015625,0.125,56,0.08,0.0064,0.234375,0.250403617259385,0.0004559970575909071,0.27490262175503233,67075.9998807323,68736648191.96947,False,True
256,64,0.015625,0.0625,60,0.0,0.0,0.12109375,0.13794387483638826,0.0,1.040617694844638,67075.9998807323,1099528799231.9695,False,True
256,64,0.015625,0.0625,60,0.02,0.0004,0.12109375,0.13794387483638826,1.309474154219245e-05,1.040665158864197,67075.9998807323,1099528799231.9695,False,True
256,64,0.015625,0.0625,60,0.08,0.0064,0.12109375,0.13794387483638826,0.0002095158646750792,1.0413771191573282,67075.9998807323,1099528799231.9695,False,True
256,128,0.0078125,0.375,80,0.0,0.0,0.609375,0.6161402549636528,0.0,0.007772895613630926,67075.9998807323,865560057.6484798,False,True
256,128,0.0078125,0.375,80,0.02,0.0004,0.609375,0.6161402549636528,5.483818123034944e-05,0.007817396991999903,67075.9998807323,865560057.6484798,False,True
256,128,0.0078125,0.375,80,0.08,0.0064,0.609375,0.6161402549636528,0.000877410899685591,0.008484917667548775,67075.9998807323,865560057.6484798,False,True
256,128,0.0078125,0.25,96,0.0,0.0,0.4375,0.4449043115245995,0.0,0.017925379149996257,67075.9998807323,4312138751.969467,False,True
256,128,0.0078125,0.25,96,0.02,0.0004,0.4375,0.4449043115245995,4.886634906076676e-05,0.01798029696918091,67075.9998807323,4312138751.969467,False,True
256,128,0.0078125,0.25,96,0.08,0.0064,0.4375,0.4449043115245995,0.0007818615849722681,0.018804064256794373,67075.9998807323,4312138751.969467,False,True
256,128,0.0078125,0.125,112,0.0,0.0,0.234375,0.24222774541289904,0.0,0.06875285650000595,67075.9998807323,68736648191.96947,False,True
256,128,0.0078125,0.125,112,0.02,0.0004,0.234375,0.24222774541289904,2.774933754284395e-05,0.06881013593653851,67075.9998807323,68736648191.96947,False,True
256,128,0.0078125,0.125,112,0.08,0.0064,0.234375,0.24222774541289904,0.0004439894006855032,0.0696693274846405,67075.9998807323,68736648191.96947,False,True
256,128,0.0078125,0.0625,120,0.0,0.0,0.12109375,0.12920016764401682,0.0,0.26300937055860096,67075.9998807323,1099528799231.9695,False,True
256,128,0.0078125,0.0625,120,0.02,0.0004,0.12109375,0.12920016764401682,1.2535825786313253e-05,0.2630578837533424,67075.9998807323,1099528799231.9695,False,True
256,128,0.0078125,0.0625,120,0.08,0.0064,0.12109375,0.12920016764401682,0.00020057321258101204,0.263785581674421,67075.9998807323,1099528799231.9695,False,True
256,256,0.00390625,0.375,160,0.0,0.0,0.609375,0.6127447814139303,0.0,0.0019427643153336893,67075.9998807323,865560057.6484798,False,True
256,256,0.00390625,0.375,160,0.02,0.0004,0.609375,0.6127447814139303,5.4474610552989135e-05,0.0019872156205197333,67075.9998807323,865560057.6484798,False,True
256,256,0.00390625,0.375,160,0.08,0.0064,0.609375,0.6127447814139303,0.0008715937688478262,0.0026539851982251284,67075.9998807323,865560057.6484798,False,True
256,256,0.00390625,0.25,192,0.0,0.0,0.4375,0.4411821355433776,0.0,0.00448299813838382,67075.9998807323,4312138751.969467,False,True
256,256,0.00390625,0.25,192,0.02,0.0004,0.4375,0.4411821355433776,4.8453628260736036e-05,0.004537911545297035,67075.9998807323,4312138751.969467,False,True
256,256,0.00390625,0.25,192,0.08,0.0064,0.4375,0.4411821355433776,0.0007752580521717766,0.005361612648938419,67075.9998807323,4312138751.969467,False,True
256,256,0.00390625,0.125,224,0.0,0.0,0.234375,0.23826081753354955,0.0,0.017210516130827802,67075.9998807323,68736648191.96947,False,True
256,256,0.00390625,0.125,224,0.02,0.0004,0.234375,0.23826081753354955,2.738411938253027e-05,0.017267982817270155,67075.9998807323,68736648191.96947,False,True
256,256,0.00390625,0.125,224,0.08,0.0064,0.234375,0.23826081753354955,0.0004381459101204843,0.01812998311382019,67075.9998807323,68736648191.96947,False,True
256,256,0.00390625,0.0625,240,0.0,0.0,0.12109375,0.125066038149262,0.0,0.06596333943964527,67075.9998807323,1099528799231.9695,False,True
256,256,0.00390625,0.0625,240,0.02,0.0004,0.12109375,0.125066038149262,1.2269342675867307e-05,0.06601239089621647,67075.9998807323,1099528799231.9695,False,True
256,256,0.00390625,0.0625,240,0.08,0.0064,0.12109375,0.125066038149262,0.0001963094828138769,0.06674816274467066,67075.9998807323,1099528799231.9695,False,True
256,512,0.001953125,0.375,320,0.0,0.0,0.609375,0.6110566788066952,0.0,0.0004856247475842901,67075.9998807323,865560057.6484798,False,True
256,512,0.001953125,0.375,320,0.02,0.0004,0.609375,0.6110566788066952,5.429392275304952e-05,0.0005300510051015062,67075.9998807323,865560057.6484798,False,True
256,512,0.001953125,0.375,320,0.08,0.0064,0.609375,0.6110566788066952,0.0008687027640487923,0.0011964448680160666,67075.9998807323,865560057.6484798,False,True
256,512,0.001953125,0.25,384,0.0,0.0,0.4375,0.43933606141563586,0.0,0.001120915266976219,67075.9998807323,4312138751.969467,False,True
256,512,0.001953125,0.25,384,0.02,0.0004,0.4375,0.43933606141563586,4.824891764684036e-05,0.0011758264407673025,67075.9998807323,4312138751.969467,False,True
256,512,0.001953125,0.25,384,0.08,0.0064,0.4375,0.43933606141563586,0.0007719826823494458,0.0019994940477188194,67075.9998807323,4312138751.969467,False,True
256,512,0.001953125,0.125,448,0.0,0.0,0.234375,0.2363077595830982,0.0,0.004304828457130316,67075.9998807323,68736648191.96947,False,True
256,512,0.001953125,0.125,448,0.02,0.0004,0.234375,0.2363077595830982,2.7203983018066968e-05,0.004362388951684171,67075.9998807323,68736648191.96947,False,True
256,512,0.001953125,0.125,448,0.08,0.0064,0.234375,0.2363077595830982,0.0004352637282890715,0.005225796370034619,67075.9998807323,68736648191.96947,False,True
256,512,0.001953125,0.0625,480,0.0,0.0,0.12109375,0.12305958171962716,0.0,0.01650813428934983,67075.9998807323,1099528799231.9695,False,True
256,512,0.001953125,0.0625,480,0.02,0.0004,0.12109375,0.12305958171962716,1.2139285666761291e-05,0.016557457086872507,67075.9998807323,1099528799231.9695,False,True
256,512,0.001953125,0.0625,480,0.08,0.0064,0.12109375,0.12305958171962716,0.00019422857066818066,0.017297299049826353,67075.9998807323,1099528799231.9695,False,True
